start load data...
load data1 fine...
Iteration is stopped.
tests size: 51481
load data2 fine...
pred_cur:1 traget_cur:1 851/2607610 851/2607611

pred_cur:1 traget_cur:1 846/2346100 846/2346101

pred_cur:1 traget_cur:1 830/1535120 830/1535121

pred_cur:1 traget_cur:1 835/1776630 835/1776631

pred_cur:1 traget_cur:1 819/955130 819/955131

pred_cur:1 traget_cur:1 853/2725640 853/2725641

pred_cur:1 traget_cur:1 813/652140 813/652141

pred_cur:1 traget_cur:1 855/2819110 855/2819111

pred_cur:1 traget_cur:1 858/3001110 858/3001111

pred_cur:1 traget_cur:1 856/2866610 856/2866611

pred_cur:1 traget_cur:1 803/136610 803/136611

pred_cur:1 traget_cur:1 838/1924120 838/1924121

pred_cur:1 traget_cur:1 840/2058120 840/2058121

pred_cur:1 traget_cur:1 864/3317130 864/3317131

pred_cur:1 traget_cur:1 849/2514600 849/2514601

pred_cur:1 traget_cur:1 841/2086100 841/2086101

pred_cur:1 traget_cur:1 851/2623640 851/2623641

pred_cur:1 traget_cur:1 844/2275640 844/2275641

pred_cur:1 traget_cur:1 830/1534140 830/1534141

pred_cur:1 traget_cur:1 844/2271120 844/2271121

pred_cur:1 traget_cur:1 893/4789610 893/4789611

pred_cur:1 traget_cur:1 835/1784610 835/1784611

pred_cur:1 traget_cur:1 846/2385620 846/2385621

pred_cur:1 traget_cur:1 827/1377100 827/1377101

pred_cur:1 traget_cur:1 890/4668100 890/4668101

pred_cur:1 traget_cur:1 822/1132110 822/1132111

pred_cur:1 traget_cur:1 845/2296610 845/2296611

pred_cur:1 traget_cur:1 860/3089610 860/3089611

pred_cur:1 traget_cur:1 845/2324120 845/2324121

pred_cur:1 traget_cur:1 888/4566640 888/4566641

pred_cur:1 traget_cur:1 832/1651610 832/1651611

pred_cur:1 traget_cur:1 899/5144110 899/5144111

pred_cur:1 traget_cur:1 848/2494620 848/2494621

pred_cur:1 traget_cur:1 885/4394110 885/4394111

pred_cur:1 traget_cur:1 878/4034640 878/4034641

pred_cur:1 traget_cur:1 811/551110 811/551111

pred_cur:1 traget_cur:1 858/2980140 858/2980141

pred_cur:1 traget_cur:1 878/4042630 878/4042631

pred_cur:1 traget_cur:1 854/2795130 854/2795131

pred_cur:1 traget_cur:1 849/2521110 849/2521111

pred_cur:1 traget_cur:1 815/771130 815/771131

pred_cur:1 traget_cur:1 881/4210110 881/4210111

pred_cur:1 traget_cur:1 835/1799120 835/1799121

pred_cur:1 traget_cur:1 867/3472110 867/3472111

pred_cur:0 traget_cur:1 837/1909110 837/1909111

pred_cur:1 traget_cur:1 894/4857110 894/4857111

pred_cur:1 traget_cur:1 835/1807120 835/1807121

pred_cur:1 traget_cur:1 890/4659130 890/4659131

pred_cur:1 traget_cur:1 818/906120 818/906121

pred_cur:1 traget_cur:1 895/4921620 895/4921621

pred_cur:1 traget_cur:1 856/2905610 856/2905611

pred_cur:1 traget_cur:1 820/1004620 820/1004621

pred_cur:1 traget_cur:1 843/2222640 843/2222641

pred_cur:1 traget_cur:1 879/4097110 879/4097111

pred_cur:1 traget_cur:1 849/2533130 849/2533131

pred_cur:0 traget_cur:1 850/2548640 850/2548641

pred_cur:1 traget_cur:1 889/4600640 889/4600641

pred_cur:1 traget_cur:1 876/3933620 876/3933621

pred_cur:0 traget_cur:1 842/2173620 842/2173621

pred_cur:1 traget_cur:1 839/2011630 839/2011631

pred_cur:1 traget_cur:1 853/2746620 853/2746621

pred_cur:1 traget_cur:1 846/2358600 846/2358601

pred_cur:1 traget_cur:1 839/2008140 839/2008141

pred_cur:1 traget_cur:1 875/3882600 875/3882601

pred_cur:1 traget_cur:1 815/744130 815/744131

pred_cur:1 traget_cur:1 813/650640 813/650641

pred_cur:1 traget_cur:1 849/2544130 849/2544131

pred_cur:0 traget_cur:1 839/1999130 839/1999131

pred_cur:1 traget_cur:1 876/3940110 876/3940111

pred_cur:1 traget_cur:1 814/694640 814/694641

pred_cur:1 traget_cur:1 837/1898610 837/1898611

pred_cur:0 traget_cur:1 862/3202630 862/3202631

pred_cur:1 traget_cur:1 852/2685130 852/2685131

pred_cur:1 traget_cur:1 845/2339630 845/2339631

pred_cur:1 traget_cur:1 893/4811620 893/4811621

pred_cur:1 traget_cur:1 862/3175640 862/3175641

pred_cur:1 traget_cur:1 813/672610 813/672611

pred_cur:1 traget_cur:1 846/2366600 846/2366601

pred_cur:1 traget_cur:1 853/2716620 853/2716621

pred_cur:1 traget_cur:1 857/2956120 857/2956121

pred_cur:1 traget_cur:1 884/4352140 884/4352141

pred_cur:1 traget_cur:1 856/2867610 856/2867611

pred_cur:1 traget_cur:1 811/542110 811/542111

pred_cur:1 traget_cur:1 811/531610 811/531611

pred_cur:1 traget_cur:1 881/4190620 881/4190621

pred_cur:1 traget_cur:1 887/4487110 887/4487111

pred_cur:1 traget_cur:1 861/3162640 861/3162641

pred_cur:1 traget_cur:1 810/468140 810/468141

pred_cur:1 traget_cur:1 899/5114120 899/5114121

pred_cur:1 traget_cur:1 881/4195120 881/4195121

pred_cur:1 traget_cur:1 891/4693610 891/4693611

pred_cur:1 traget_cur:1 899/5140100 899/5140101

pred_cur:0 traget_cur:1 882/4253100 882/4253101

pred_cur:1 traget_cur:1 808/389140 808/389141

pred_cur:1 traget_cur:1 850/2585640 850/2585641

pred_cur:1 traget_cur:1 848/2479120 848/2479121

pred_cur:1 traget_cur:1 863/3267600 863/3267601

pred_cur:1 traget_cur:1 846/2341620 846/2341621

pred_cur:1 traget_cur:1 877/3986140 877/3986141

pred_cur:1 traget_cur:1 814/689610 814/689611

pred_cur:1 traget_cur:1 820/1038140 820/1038141

pred_cur:1 traget_cur:1 883/4303140 883/4303141

pred_cur:1 traget_cur:1 895/4908630 895/4908631

pred_cur:1 traget_cur:1 857/2922610 857/2922611

pred_cur:1 traget_cur:1 898/5051600 898/5051601

pred_cur:1 traget_cur:1 827/1382610 827/1382611

pred_cur:0 traget_cur:1 803/131100 803/131101

pred_cur:1 traget_cur:1 834/1762130 834/1762131

pred_cur:1 traget_cur:1 878/4032630 878/4032631

pred_cur:1 traget_cur:1 889/4593600 889/4593601

pred_cur:1 traget_cur:1 848/2492610 848/2492611

pred_cur:1 traget_cur:1 832/1631600 832/1631601

pred_cur:1 traget_cur:1 875/3898110 875/3898111

pred_cur:1 traget_cur:1 829/1483640 829/1483641

pred_cur:1 traget_cur:1 843/2202630 843/2202631

pred_cur:1 traget_cur:1 806/268100 806/268101

pred_cur:1 traget_cur:1 834/1760630 834/1760631

pred_cur:1 traget_cur:1 850/2555620 850/2555621

pred_cur:1 traget_cur:1 846/2356140 846/2356141

pred_cur:0 traget_cur:1 837/1912100 837/1912101

pred_cur:1 traget_cur:1 829/1490640 829/1490641

pred_cur:1 traget_cur:1 874/3832120 874/3832121

pred_cur:1 traget_cur:1 896/4984640 896/4984641

pred_cur:1 traget_cur:1 871/3640110 871/3640111

pred_cur:1 traget_cur:1 858/2999610 858/2999611

pred_cur:1 traget_cur:1 834/1728120 834/1728121

pred_cur:1 traget_cur:1 845/2325130 845/2325131

pred_cur:1 traget_cur:1 855/2833620 855/2833621

pred_cur:1 traget_cur:1 858/3008640 858/3008641

pred_cur:1 traget_cur:1 870/3635600 870/3635601

pred_cur:1 traget_cur:1 876/3902640 876/3902641

pred_cur:1 traget_cur:1 891/4715600 891/4715601

pred_cur:1 traget_cur:1 853/2747140 853/2747141

pred_cur:1 traget_cur:1 864/3280100 864/3280101

pred_cur:1 traget_cur:1 828/1409100 828/1409101

pred_cur:1 traget_cur:1 877/3979600 877/3979601

pred_cur:1 traget_cur:1 819/959610 819/959611

pred_cur:1 traget_cur:1 825/1272630 825/1272631

pred_cur:1 traget_cur:1 884/4351630 884/4351631

pred_cur:1 traget_cur:1 821/1057130 821/1057131

pred_cur:0 traget_cur:1 873/3767130 873/3767131

pred_cur:1 traget_cur:1 848/2446100 848/2446101

pred_cur:1 traget_cur:1 802/78610 802/78611

pred_cur:1 traget_cur:1 892/4776640 892/4776641

pred_cur:1 traget_cur:1 836/1861640 836/1861641

pred_cur:1 traget_cur:1 857/2961600 857/2961601

pred_cur:1 traget_cur:1 851/2617100 851/2617101

pred_cur:1 traget_cur:1 891/4719140 891/4719141

pred_cur:1 traget_cur:1 819/987600 819/987601

pred_cur:0 traget_cur:1 843/2214640 843/2214641

pred_cur:1 traget_cur:1 822/1136620 822/1136621

pred_cur:1 traget_cur:1 823/1152120 823/1152121

pred_cur:1 traget_cur:1 868/3500100 868/3500101

pred_cur:1 traget_cur:1 836/1854610 836/1854611

pred_cur:0 traget_cur:1 821/1067120 821/1067121

pred_cur:1 traget_cur:1 875/3855620 875/3855621

pred_cur:1 traget_cur:1 816/811610 816/811611

pred_cur:0 traget_cur:1 803/113630 803/113631

pred_cur:1 traget_cur:1 893/4788610 893/4788611

pred_cur:1 traget_cur:1 862/3210130 862/3210131

pred_cur:1 traget_cur:1 846/2383100 846/2383101

pred_cur:1 traget_cur:1 825/1258140 825/1258141

pred_cur:0 traget_cur:1 807/357630 807/357631

pred_cur:1 traget_cur:1 826/1310110 826/1310111

pred_cur:1 traget_cur:1 842/2155110 842/2155111

pred_cur:1 traget_cur:1 888/4544130 888/4544131

pred_cur:0 traget_cur:1 885/4388130 885/4388131

pred_cur:1 traget_cur:1 826/1326110 826/1326111

pred_cur:1 traget_cur:1 843/2192130 843/2192131

pred_cur:1 traget_cur:1 822/1100110 822/1100111

pred_cur:1 traget_cur:1 823/1157600 823/1157601

pred_cur:1 traget_cur:1 805/247140 805/247141

pred_cur:1 traget_cur:1 844/2239640 844/2239641

pred_cur:1 traget_cur:1 849/2517610 849/2517611

pred_cur:1 traget_cur:1 872/3719610 872/3719611

pred_cur:1 traget_cur:1 880/4144140 880/4144141

pred_cur:1 traget_cur:1 840/2049120 840/2049121

pred_cur:1 traget_cur:1 900/5175610 900/5175611

pred_cur:1 traget_cur:1 806/294630 806/294631

pred_cur:1 traget_cur:1 808/388130 808/388131

pred_cur:1 traget_cur:1 848/2471610 848/2471611

pred_cur:1 traget_cur:1 833/1713600 833/1713601

pred_cur:1 traget_cur:1 806/289100 806/289101

pred_cur:1 traget_cur:1 832/1625600 832/1625601

pred_cur:1 traget_cur:1 803/116130 803/116131

pred_cur:1 traget_cur:1 822/1104620 822/1104621

pred_cur:1 traget_cur:1 847/2392130 847/2392131

pred_cur:1 traget_cur:1 879/4097120 879/4097121

pred_cur:1 traget_cur:1 871/3672110 871/3672111

pred_cur:1 traget_cur:1 814/716110 814/716111

pred_cur:1 traget_cur:1 816/815620 816/815621

pred_cur:1 traget_cur:1 884/4332610 884/4332611

pred_cur:1 traget_cur:1 838/1958620 838/1958621

pred_cur:1 traget_cur:1 823/1186610 823/1186611

pred_cur:1 traget_cur:1 818/910130 818/910131

pred_cur:1 traget_cur:1 869/3572640 869/3572641

pred_cur:1 traget_cur:1 888/4559610 888/4559611

pred_cur:1 traget_cur:1 823/1179120 823/1179121

pred_cur:1 traget_cur:1 830/1522120 830/1522121

pred_cur:1 traget_cur:1 816/800110 816/800111

pred_cur:1 traget_cur:1 897/5039610 897/5039611

pred_cur:1 traget_cur:1 820/1020640 820/1020641

pred_cur:1 traget_cur:1 819/977140 819/977141

pred_cur:1 traget_cur:1 831/1569130 831/1569131

pred_cur:1 traget_cur:1 899/5114620 899/5114621

pred_cur:1 traget_cur:1 819/944120 819/944121

pred_cur:1 traget_cur:1 802/72110 802/72111

pred_cur:0 traget_cur:1 883/4311640 883/4311641

pred_cur:1 traget_cur:1 849/2512130 849/2512131

pred_cur:1 traget_cur:1 850/2568110 850/2568111

pred_cur:1 traget_cur:1 830/1510610 830/1510611

pred_cur:1 traget_cur:1 870/3631100 870/3631101

pred_cur:1 traget_cur:1 866/3413610 866/3413611

pred_cur:1 traget_cur:1 854/2800130 854/2800131

pred_cur:1 traget_cur:1 808/366120 808/366121

pred_cur:1 traget_cur:1 814/714610 814/714611

pred_cur:1 traget_cur:1 891/4709600 891/4709601

pred_cur:1 traget_cur:1 836/1825610 836/1825611

pred_cur:1 traget_cur:1 842/2152640 842/2152641

pred_cur:1 traget_cur:1 822/1126610 822/1126611

pred_cur:1 traget_cur:1 830/1528630 830/1528631

pred_cur:1 traget_cur:1 819/970630 819/970631

pred_cur:1 traget_cur:1 835/1814110 835/1814111

pred_cur:1 traget_cur:1 850/2559640 850/2559641

pred_cur:1 traget_cur:1 865/3345640 865/3345641

pred_cur:0 traget_cur:1 840/2028130 840/2028131

pred_cur:0 traget_cur:1 851/2615140 851/2615141

pred_cur:1 traget_cur:1 857/2959610 857/2959611

pred_cur:1 traget_cur:1 878/4033120 878/4033121

pred_cur:1 traget_cur:1 845/2328100 845/2328101

pred_cur:1 traget_cur:1 898/5058130 898/5058131

pred_cur:1 traget_cur:1 818/895120 818/895121

pred_cur:1 traget_cur:1 822/1135110 822/1135111

pred_cur:1 traget_cur:1 840/2047610 840/2047611

pred_cur:1 traget_cur:1 884/4323600 884/4323601

pred_cur:1 traget_cur:1 836/1841120 836/1841121

pred_cur:1 traget_cur:1 886/4461130 886/4461131

pred_cur:1 traget_cur:1 834/1716620 834/1716621

pred_cur:1 traget_cur:1 840/2050130 840/2050131

pred_cur:1 traget_cur:1 895/4917630 895/4917631

pred_cur:1 traget_cur:1 854/2784100 854/2784101

pred_cur:1 traget_cur:1 867/3467100 867/3467101

pred_cur:1 traget_cur:1 881/4187120 881/4187121

pred_cur:1 traget_cur:1 845/2309610 845/2309611

pred_cur:1 traget_cur:1 836/1869140 836/1869141

pred_cur:1 traget_cur:1 891/4709130 891/4709131

pred_cur:1 traget_cur:1 885/4404140 885/4404141

pred_cur:0 traget_cur:1 805/243600 805/243601

pred_cur:1 traget_cur:1 831/1594610 831/1594611

pred_cur:1 traget_cur:1 826/1301630 826/1301631

pred_cur:1 traget_cur:1 828/1429630 828/1429631

pred_cur:1 traget_cur:1 816/785110 816/785111

pred_cur:1 traget_cur:1 854/2800640 854/2800641

pred_cur:0 traget_cur:1 883/4300600 883/4300601

pred_cur:1 traget_cur:1 865/3362140 865/3362141

pred_cur:1 traget_cur:1 818/916100 818/916101

pred_cur:1 traget_cur:1 839/1977640 839/1977641

pred_cur:1 traget_cur:1 823/1175640 823/1175641

pred_cur:1 traget_cur:1 881/4171630 881/4171631

pred_cur:1 traget_cur:1 864/3314110 864/3314111

pred_cur:1 traget_cur:1 828/1441600 828/1441601

pred_cur:1 traget_cur:1 807/330100 807/330101

pred_cur:1 traget_cur:1 851/2628620 851/2628621

pred_cur:1 traget_cur:1 865/3349600 865/3349601

pred_cur:1 traget_cur:1 876/3934110 876/3934111

pred_cur:1 traget_cur:1 844/2244610 844/2244611

pred_cur:1 traget_cur:1 816/780630 816/780631

pred_cur:1 traget_cur:1 851/2603140 851/2603141

pred_cur:0 traget_cur:1 883/4273130 883/4273131

pred_cur:1 traget_cur:1 878/4016640 878/4016641

pred_cur:1 traget_cur:1 860/3072110 860/3072111

pred_cur:1 traget_cur:1 855/2846620 855/2846621

pred_cur:1 traget_cur:1 809/451610 809/451611

pred_cur:1 traget_cur:1 811/526120 811/526121

pred_cur:1 traget_cur:1 813/640110 813/640111

pred_cur:1 traget_cur:1 861/3166600 861/3166601

pred_cur:1 traget_cur:1 813/631610 813/631611

pred_cur:1 traget_cur:1 858/3010130 858/3010131

pred_cur:1 traget_cur:1 852/2655610 852/2655611

pred_cur:1 traget_cur:1 882/4261130 882/4261131

pred_cur:1 traget_cur:1 817/866100 817/866101

pred_cur:1 traget_cur:1 836/1849110 836/1849111

pred_cur:1 traget_cur:1 824/1242600 824/1242601

pred_cur:1 traget_cur:1 806/311100 806/311101

pred_cur:1 traget_cur:1 818/887600 818/887601

pred_cur:1 traget_cur:1 804/206640 804/206641

pred_cur:1 traget_cur:1 859/3054120 859/3054121

pred_cur:1 traget_cur:1 802/94600 802/94601

pred_cur:1 traget_cur:1 900/5158640 900/5158641

pred_cur:1 traget_cur:1 889/4614610 889/4614611

pred_cur:1 traget_cur:1 805/212110 805/212111

pred_cur:1 traget_cur:1 848/2479110 848/2479111

pred_cur:1 traget_cur:1 837/1877640 837/1877641

pred_cur:1 traget_cur:1 820/991600 820/991601

pred_cur:1 traget_cur:1 843/2202130 843/2202131

pred_cur:0 traget_cur:1 872/3728120 872/3728121

pred_cur:1 traget_cur:1 890/4646610 890/4646611

pred_cur:0 traget_cur:1 885/4413130 885/4413131

pred_cur:1 traget_cur:1 888/4568140 888/4568141

pred_cur:1 traget_cur:1 818/903130 818/903131

pred_cur:1 traget_cur:1 829/1499130 829/1499131

pred_cur:1 traget_cur:1 839/1979630 839/1979631

pred_cur:1 traget_cur:1 813/664110 813/664111

pred_cur:1 traget_cur:1 830/1558110 830/1558111

pred_cur:0 traget_cur:1 866/3396620 866/3396621

pred_cur:1 traget_cur:1 900/5179600 900/5179601

pred_cur:1 traget_cur:1 889/4584630 889/4584631

pred_cur:1 traget_cur:1 810/478120 810/478121

pred_cur:1 traget_cur:1 816/780610 816/780611

pred_cur:1 traget_cur:1 858/2999140 858/2999141

pred_cur:1 traget_cur:1 861/3168120 861/3168121

pred_cur:1 traget_cur:1 835/1805630 835/1805631

pred_cur:1 traget_cur:1 825/1254110 825/1254111

pred_cur:1 traget_cur:1 866/3423640 866/3423641

pred_cur:1 traget_cur:1 889/4595630 889/4595631

pred_cur:1 traget_cur:1 879/4083640 879/4083641

pred_cur:1 traget_cur:1 867/3452640 867/3452641

pred_cur:1 traget_cur:1 851/2624100 851/2624101

pred_cur:1 traget_cur:1 852/2677110 852/2677111

pred_cur:1 traget_cur:1 878/4038620 878/4038621

pred_cur:0 traget_cur:1 851/2601640 851/2601641

pred_cur:1 traget_cur:1 886/4452140 886/4452141

pred_cur:1 traget_cur:1 857/2928140 857/2928141

pred_cur:1 traget_cur:1 835/1805100 835/1805101

pred_cur:1 traget_cur:1 819/968100 819/968101

pred_cur:1 traget_cur:1 863/3273120 863/3273121

pred_cur:1 traget_cur:1 858/2987120 858/2987121

pred_cur:1 traget_cur:1 861/3127140 861/3127141

pred_cur:1 traget_cur:1 900/5165610 900/5165611

pred_cur:1 traget_cur:1 850/2556620 850/2556621

pred_cur:1 traget_cur:1 849/2532110 849/2532111

pred_cur:1 traget_cur:1 867/3478630 867/3478631

pred_cur:1 traget_cur:1 808/366130 808/366131

pred_cur:1 traget_cur:1 869/3549130 869/3549131

pred_cur:1 traget_cur:1 851/2622610 851/2622611

pred_cur:1 traget_cur:1 825/1295630 825/1295631

pred_cur:1 traget_cur:1 900/5185100 900/5185101

pred_cur:0 traget_cur:1 807/321620 807/321621

pred_cur:1 traget_cur:1 821/1079600 821/1079601

pred_cur:1 traget_cur:1 826/1306640 826/1306641

pred_cur:1 traget_cur:1 866/3389120 866/3389121

pred_cur:1 traget_cur:1 801/2600 801/2601

pred_cur:1 traget_cur:1 840/2049130 840/2049131

pred_cur:1 traget_cur:1 822/1108630 822/1108631

pred_cur:1 traget_cur:1 894/4838100 894/4838101

pred_cur:1 traget_cur:1 875/3863130 875/3863131

pred_cur:1 traget_cur:1 850/2562600 850/2562601

pred_cur:1 traget_cur:1 851/2635620 851/2635621

pred_cur:1 traget_cur:1 806/296110 806/296111

pred_cur:1 traget_cur:1 821/1086600 821/1086601

pred_cur:1 traget_cur:1 865/3357640 865/3357641

pred_cur:1 traget_cur:1 874/3808120 874/3808121

pred_cur:1 traget_cur:1 814/713130 814/713131

pred_cur:1 traget_cur:1 876/3942130 876/3942131

pred_cur:1 traget_cur:1 899/5133620 899/5133621

pred_cur:1 traget_cur:1 814/709110 814/709111

pred_cur:1 traget_cur:1 808/368120 808/368121

pred_cur:1 traget_cur:1 818/913110 818/913111

pred_cur:1 traget_cur:1 877/3957110 877/3957111

pred_cur:0 traget_cur:1 863/3239630 863/3239631

pred_cur:1 traget_cur:1 887/4473610 887/4473611

pred_cur:1 traget_cur:1 896/4977120 896/4977121

pred_cur:1 traget_cur:1 877/3998110 877/3998111

pred_cur:1 traget_cur:1 832/1654630 832/1654631

pred_cur:1 traget_cur:1 865/3329100 865/3329101

pred_cur:1 traget_cur:1 875/3862630 875/3862631

pred_cur:1 traget_cur:1 859/3029100 859/3029101

pred_cur:1 traget_cur:1 811/543110 811/543111

pred_cur:1 traget_cur:1 869/3537100 869/3537101

pred_cur:1 traget_cur:1 814/693100 814/693101

pred_cur:1 traget_cur:1 807/358120 807/358121

pred_cur:1 traget_cur:1 861/3135130 861/3135131

pred_cur:1 traget_cur:1 809/447610 809/447611

pred_cur:1 traget_cur:1 855/2832110 855/2832111

pred_cur:1 traget_cur:1 878/4010120 878/4010121

pred_cur:0 traget_cur:1 805/218610 805/218611

pred_cur:0 traget_cur:1 819/971100 819/971101

pred_cur:1 traget_cur:1 816/804600 816/804601

pred_cur:1 traget_cur:1 868/3519100 868/3519101

pred_cur:0 traget_cur:1 890/4645110 890/4645111

pred_cur:1 traget_cur:1 859/3047120 859/3047121

pred_cur:1 traget_cur:1 875/3880620 875/3880621

pred_cur:1 traget_cur:1 816/823620 816/823621

pred_cur:0 traget_cur:1 843/2226100 843/2226101

pred_cur:1 traget_cur:1 838/1960110 838/1960111

pred_cur:1 traget_cur:1 898/5079640 898/5079641

pred_cur:1 traget_cur:1 872/3743130 872/3743131

pred_cur:0 traget_cur:1 844/2241130 844/2241131

pred_cur:1 traget_cur:1 860/3102640 860/3102641

pred_cur:1 traget_cur:1 894/4876100 894/4876101

pred_cur:1 traget_cur:1 878/4043140 878/4043141

pred_cur:1 traget_cur:1 814/696130 814/696131

pred_cur:1 traget_cur:1 828/1452140 828/1452141

pred_cur:0 traget_cur:1 888/4526600 888/4526601

pred_cur:1 traget_cur:1 828/1455140 828/1455141

pred_cur:1 traget_cur:1 832/1645620 832/1645621

pred_cur:1 traget_cur:1 835/1775120 835/1775121

pred_cur:1 traget_cur:1 859/3020110 859/3020111

pred_cur:1 traget_cur:1 828/1430620 828/1430621

pred_cur:1 traget_cur:1 862/3211620 862/3211621

pred_cur:1 traget_cur:1 894/4849610 894/4849611

pred_cur:1 traget_cur:1 896/4951620 896/4951621

pred_cur:1 traget_cur:1 900/5150640 900/5150641

pred_cur:0 traget_cur:1 821/1066630 821/1066631

pred_cur:1 traget_cur:1 827/1356140 827/1356141

pred_cur:1 traget_cur:1 814/706120 814/706121

pred_cur:1 traget_cur:1 890/4678600 890/4678601

pred_cur:1 traget_cur:1 885/4403120 885/4403121

pred_cur:1 traget_cur:1 849/2537620 849/2537621

pred_cur:1 traget_cur:1 837/1920120 837/1920121

pred_cur:1 traget_cur:1 844/2285630 844/2285631

pred_cur:1 traget_cur:1 876/3925600 876/3925601

pred_cur:1 traget_cur:1 835/1808630 835/1808631

pred_cur:1 traget_cur:1 872/3724630 872/3724631

pred_cur:1 traget_cur:1 848/2468120 848/2468121

pred_cur:1 traget_cur:1 865/3334610 865/3334611

pred_cur:1 traget_cur:1 846/2371610 846/2371611

pred_cur:1 traget_cur:1 812/591610 812/591611

pred_cur:1 traget_cur:1 805/245140 805/245141

pred_cur:1 traget_cur:1 834/1738600 834/1738601

pred_cur:1 traget_cur:1 894/4854120 894/4854121

pred_cur:1 traget_cur:1 858/3000140 858/3000141

pred_cur:1 traget_cur:1 864/3279130 864/3279131

pred_cur:1 traget_cur:1 804/207600 804/207601

pred_cur:1 traget_cur:1 868/3524100 868/3524101

pred_cur:1 traget_cur:1 854/2777610 854/2777611

pred_cur:0 traget_cur:1 828/1421110 828/1421111

pred_cur:1 traget_cur:1 844/2253640 844/2253641

pred_cur:1 traget_cur:1 850/2571600 850/2571601

pred_cur:1 traget_cur:1 831/1600120 831/1600121

pred_cur:1 traget_cur:1 864/3324620 864/3324621

pred_cur:1 traget_cur:1 862/3192610 862/3192611

pred_cur:1 traget_cur:1 862/3179140 862/3179141

pred_cur:1 traget_cur:1 899/5136600 899/5136601

pred_cur:0 traget_cur:1 803/149630 803/149631

pred_cur:1 traget_cur:1 898/5075630 898/5075631

pred_cur:1 traget_cur:1 848/2458630 848/2458631

pred_cur:1 traget_cur:1 893/4801140 893/4801141

pred_cur:1 traget_cur:1 801/11140 801/11141
